track_id,artist_id,role
TR000104,ART19605256,Main
TR000105,ART19605256,Main
TR000106,ART19605256,Main
TR000107,ART19605256,Main
TR000108,ART19605256,Main
TR000109,ART19605256,Main
TR000110,ART19605256,Main
TR000111,ART19605256,Main
TR000112,ART19605256,Main
TR000112,ART_NEW_0017,Featured
TR000113,ART19605256,Main
TR000114,ART19605256,Main
TR000115,ART19605256,Main
TR000116,ART19605256,Main
TR000116,ART98118784,Featured
TR000117,ART19605256,Main
TR000118,ART19605256,Main
TR000119,ART19605256,Main
TR000120,ART19605256,Main
TR000121,ART19605256,Main
TR000122,ART19605256,Main
TR000123,ART19605256,Main
TR000124,ART19605256,Main
TR000125,ART19605256,Main
TR000126,ART18853907,Main
TR000127,ART18853907,Main
TR000128,ART18853907,Main
TR000129,ART18853907,Main
TR000129,ART_NEW_0018,Featured
TR000129,ART_NEW_0019,Featured
TR000130,ART18853907,Main
TR000131,ART18853907,Main
TR000131,ART_NEW_0020,Featured
TR000132,ART18853907,Main
TR000133,ART18853907,Main
TR000134,ART18853907,Main
TR000135,ART18853907,Main
TR000136,ART18853907,Main
TR000136,ART_NEW_0021,Featured
TR000137,ART18853907,Main
TR000138,ART18853907,Main
TR000138,ART_NEW_0022,Featured
TR000138,ART_NEW_0018,Featured
TR000139,ART18853907,Main
TR000139,ART04205421,Featured
TR000140,ART18853907,Main
TR000141,ART18853907,Main
TR000142,ART18853907,Main
TR000142,ART_NEW_0023,Featured
TR000143,ART18853907,Main
TR000144,ART18853907,Main
TR000145,ART18853907,Main
TR000146,ART18853907,Main
TR000147,ART18853907,Main
TR000148,ART18853907,Main
TR000149,ART18853907,Main
TR000150,ART18853907,Main
TR000151,ART18853907,Main
TR000152,ART18853907,Main
TR000152,ART04205421,Featured
TR000153,ART18853907,Main
TR000154,ART18853907,Main
TR000155,ART18853907,Main
TR000156,ART18853907,Main
TR000156,ART_NEW_0024,Featured
TR000157,ART18853907,Main
TR000158,ART18853907,Main
TR000159,ART18853907,Main
TR000159,ART_NEW_0025,Featured
TR000160,ART18853907,Main
TR000161,ART18853907,Main
TR000162,ART18853907,Main
TR000163,ART18853907,Main
TR000163,ART_NEW_0026,Featured
TR000164,ART18853907,Main
TR000165,ART18853907,Main
TR000166,ART18853907,Main
TR000167,ART18853907,Main
TR000167,ART_NEW_0007,Featured
TR000168,ART18853907,Main
TR000169,ART18853907,Main
TR000170,ART18853907,Main
TR000171,ART18853907,Main
TR000172,ART18853907,Main
TR000173,ART18853907,Main
TR000174,ART18853907,Main
TR000175,ART18853907,Main
TR000176,ART18853907,Main
TR000177,ART18853907,Main
TR000178,ART18853907,Main
TR000179,ART18853907,Main
TR000180,ART18853907,Main
TR000181,ART18853907,Main
TR000182,ART18853907,Main
TR000183,ART18853907,Main
TR000184,ART18853907,Main
TR000185,ART18853907,Main
TR000186,ART18853907,Main
TR000187,ART18853907,Main
TR000188,ART18853907,Main
TR000189,ART18853907,Main
TR000190,ART18853907,Main
TR000191,ART18853907,Main
TR000192,ART18853907,Main
TR000193,ART18853907,Main
TR000193,ART_NEW_0027,Featured
TR000194,ART18853907,Main
TR000194,ART_NEW_0028,Featured
TR000195,ART18853907,Main
TR000196,ART18853907,Main
TR000197,ART18853907,Main
TR000198,ART18853907,Main
TR000198,ART_NEW_0029,Featured
TR000199,ART88026810,Main
TR000200,ART88026810,Main
TR000200,ART_NEW_0030,Featured
TR000201,ART88026810,Main
TR000202,ART88026810,Main
TR000202,ART48622722,Featured
TR000203,ART88026810,Main
TR000204,ART88026810,Main
TR000204,ART_NEW_0031,Featured
TR000205,ART88026810,Main
TR000205,ART02733420,Featured
TR000206,ART88026810,Main
TR000206,ART_NEW_0032,Featured
TR000207,ART88026810,Main
TR000207,ART46851094,Featured
TR000208,ART88026810,Main
TR000208,ART85046033,Featured
TR000208,ART40433104,Featured
TR000209,ART88026810,Main
TR000210,ART88026810,Main
TR000211,ART88026810,Main
TR000212,ART88026810,Main
TR000213,ART88026810,Main
TR000213,ART39344115,Featured
TR000214,ART88026810,Main
TR000215,ART88026810,Main
TR000216,ART88026810,Main
TR000216,ART39344115,Featured
TR000216,ART87497821,Featured
TR000217,ART88026810,Main
TR000218,ART88026810,Main
TR000219,ART88026810,Main
TR000219,ART25707984,Featured
TR000220,ART88026810,Main
TR000220,ART08302616,Featured
TR000221,ART88026810,Main
TR000221,ART16868977,Featured
TR000222,ART88026810,Main
TR000223,ART88026810,Main
TR000224,ART88026810,Main
TR000225,ART88026810,Main
TR000225,ART85780419,Featured
TR000226,ART88026810,Main
TR000227,ART88026810,Main
TR000227,ART78209349,Featured
TR000228,ART88026810,Main
TR000229,ART88026810,Main
TR000229,ART_NEW_0033,Featured
TR000230,ART88026810,Main
TR000231,ART88026810,Main
TR000231,ART_NEW_0031,Featured
TR000232,ART88026810,Main
TR000233,ART88026810,Main
TR000234,ART88026810,Main
TR000235,ART88026810,Main
TR000235,ART_NEW_0034,Featured
TR000236,ART88026810,Main
TR000237,ART88026810,Main
TR000237,ART89596800,Featured
TR000238,ART88026810,Main
TR000239,ART88026810,Main
TR000240,ART88026810,Main
TR000241,ART88026810,Main
TR000242,ART88026810,Main
TR000243,ART88026810,Main
TR000243,ART64850829,Featured
TR000244,ART88026810,Main
TR000244,ART48622722,Featured
TR000245,ART88026810,Main
TR000246,ART88026810,Main
TR000246,ART_NEW_0035,Featured
TR000247,ART88026810,Main
TR000248,ART88026810,Main
TR000249,ART88026810,Main
TR000250,ART88026810,Main
TR000251,ART88026810,Main
TR000252,ART88026810,Main
TR000253,ART88026810,Main
TR000254,ART88026810,Main
TR000255,ART88026810,Main
TR000256,ART88026810,Main
TR000257,ART88026810,Main
TR000258,ART88026810,Main
TR000259,ART88026810,Main
TR000259,ART_NEW_0036,Featured
TR000260,ART88026810,Main
TR000261,ART88026810,Main
TR000262,ART88026810,Main
TR000263,ART88026810,Main
TR000264,ART88026810,Main
TR000265,ART88026810,Main
TR000266,ART88026810,Main
TR000267,ART88026810,Main
TR000268,ART88026810,Main
TR000269,ART88026810,Main
TR000269,ART39344115,Featured
TR000269,ART_NEW_0037,Featured
TR000270,ART88026810,Main
TR000271,ART88026810,Main
TR000272,ART88026810,Main
TR000273,ART88026810,Main
TR000274,ART88026810,Main
TR000275,ART88026810,Main
TR000276,ART88026810,Main
TR000277,ART88026810,Main
TR000278,ART88026810,Main
TR000279,ART88026810,Main
TR000280,ART88026810,Main
TR000281,ART88026810,Main
TR000282,ART88026810,Main
TR000283,ART88026810,Main
TR000284,ART88026810,Main
TR000285,ART88026810,Main
TR000286,ART88026810,Main
TR000287,ART88026810,Main
TR000288,ART88026810,Main
TR000289,ART88026810,Main
TR000290,ART88026810,Main
TR000291,ART88026810,Main
TR000292,ART88026810,Main
TR000293,ART88026810,Main
TR000294,ART88026810,Main
TR000295,ART88026810,Main
TR000296,ART88026810,Main
TR000297,ART88026810,Main
TR000298,ART88026810,Main
TR000299,ART88026810,Main
TR000300,ART88026810,Main
TR000301,ART88026810,Main
TR000302,ART88026810,Main
TR000303,ART88026810,Main
TR000304,ART88026810,Main
TR000305,ART83631935,Main
TR000305,ART64265460,Featured
TR000306,ART83631935,Main
TR000306,ART87162895,Featured
TR000307,ART83631935,Main
TR000308,ART83631935,Main
TR000309,ART83631935,Main
TR000309,ART_NEW_0038,Featured
TR000309,ART_NEW_0039,Featured
TR000310,ART83631935,Main
TR000311,ART83631935,Main
TR000311,ART_NEW_0040,Featured
TR000312,ART83631935,Main
TR000313,ART83631935,Main
TR000313,ART_NEW_0041,Featured
TR000314,ART83631935,Main
TR000314,ART61734477,Featured
TR000315,ART83631935,Main
TR000316,ART83631935,Main
TR000317,ART83631935,Main
TR000317,ART_NEW_0042,Featured
TR000318,ART83631935,Main
TR000318,ART_NEW_0043,Featured
TR000319,ART83631935,Main
TR000319,ART_NEW_0044,Featured
TR000320,ART83631935,Main
TR000321,ART83631935,Main
TR000322,ART83631935,Main
TR000322,ART_NEW_0045,Featured
TR000323,ART83631935,Main
TR000324,ART83631935,Main
TR000324,ART_NEW_0046,Featured
TR000325,ART83631935,Main
TR000326,ART83631935,Main
TR000327,ART39344115,Main
TR000327,ART_NEW_0047,Featured
TR000328,ART39344115,Main
TR000329,ART39344115,Main
TR000330,ART39344115,Main
TR000330,ART78358659,Featured
TR000330,ART48622722,Featured
TR000331,ART39344115,Main
TR000332,ART39344115,Main
TR000332,ART_NEW_0048,Featured
TR000333,ART39344115,Main
TR000334,ART39344115,Main
TR000334,ART08302616,Featured
TR000335,ART39344115,Main
TR000335,ART_NEW_0049,Featured
TR000336,ART39344115,Main
TR000336,ART85780419,Featured
TR000337,ART39344115,Main
TR000337,ART70825116,Featured
TR000338,ART39344115,Main
TR000338,ART88026810,Featured
TR000339,ART39344115,Main
TR000339,ART70825116,Featured
TR000339,ART87497821,Featured
TR000340,ART39344115,Main
TR000341,ART39344115,Main
TR000342,ART39344115,Main
TR000342,ART87497821,Featured
TR000343,ART39344115,Main
TR000344,ART39344115,Main
TR000345,ART39344115,Main
TR000346,ART39344115,Main
TR000346,ART05528539,Featured
TR000347,ART39344115,Main
TR000347,ART85046033,Featured
TR000348,ART39344115,Main
TR000348,ART04141409,Featured
TR000349,ART39344115,Main
TR000350,ART39344115,Main
TR000350,ART87497821,Featured
TR000351,ART39344115,Main
TR000352,ART39344115,Main
TR000353,ART39344115,Main
TR000353,ART_NEW_0050,Featured
TR000353,ART04141409,Featured
TR000354,ART39344115,Main
TR000355,ART39344115,Main
TR000355,ART87162895,Featured
TR000355,ART64850829,Featured
TR000356,ART39344115,Main
TR000356,ART_NEW_0051,Featured
TR000357,ART39344115,Main
TR000357,ART83125571,Featured
TR000358,ART39344115,Main
TR000359,ART39344115,Main
TR000359,ART86549066,Featured
TR000360,ART39344115,Main
TR000361,ART39344115,Main
TR000361,ART64850829,Featured
TR000362,ART39344115,Main
TR000363,ART39344115,Main
TR000364,ART39344115,Main
TR000364,ART57242110,Featured
TR000365,ART39344115,Main
TR000366,ART39344115,Main
TR000366,ART02733420,Featured
TR000367,ART39344115,Main
TR000368,ART39344115,Main
TR000369,ART39344115,Main
TR000370,ART39344115,Main
TR000371,ART39344115,Main
TR000372,ART39344115,Main
TR000372,ART87162895,Featured
TR000373,ART39344115,Main
TR000374,ART39344115,Main
TR000375,ART39344115,Main
TR000375,ART07127070,Featured
TR000376,ART39344115,Main
TR000377,ART39344115,Main
TR000377,ART86549066,Featured
TR000378,ART39344115,Main
TR000378,ART25707984,Featured
TR000379,ART39344115,Main
TR000380,ART39344115,Main
TR000381,ART39344115,Main
TR000382,ART39344115,Main
TR000383,ART39344115,Main
TR000384,ART39344115,Main
TR000384,ART_NEW_0052,Featured
TR000385,ART39344115,Main
TR000386,ART39344115,Main
TR000386,ART04141409,Featured
TR000387,ART39344115,Main
TR000388,ART39344115,Main
TR000389,ART39344115,Main
TR000390,ART39344115,Main
TR000390,ART_NEW_0053,Featured
TR000391,ART39344115,Main
TR000392,ART39344115,Main
TR000392,ART25707984,Featured
TR000393,ART39344115,Main
TR000394,ART39344115,Main
TR000395,ART39344115,Main
TR000395,ART_NEW_0054,Featured
TR000395,ART_NEW_0055,Featured
TR000396,ART39344115,Main
TR000397,ART39344115,Main
TR000397,ART_NEW_0056,Featured
TR000398,ART39344115,Main
TR000399,ART39344115,Main
TR000400,ART39344115,Main
TR000401,ART39344115,Main
TR000401,ART_NEW_0057,Featured
TR000402,ART39344115,Main
TR000403,ART39344115,Main
TR000404,ART39344115,Main
TR000405,ART39344115,Main
TR000406,ART39344115,Main
TR000407,ART39344115,Main
TR000408,ART39344115,Main
TR000409,ART39344115,Main
TR000410,ART39344115,Main
TR000411,ART39344115,Main
TR000412,ART39344115,Main
TR000413,ART39344115,Main
TR000414,ART39344115,Main
TR000415,ART39344115,Main
TR000415,ART_NEW_0058,Featured
TR000415,ART85780419,Featured
TR000416,ART39344115,Main
TR000417,ART39344115,Main
TR000417,ART_NEW_0037,Featured
TR000418,ART39344115,Main
TR000419,ART39344115,Main
TR000420,ART39344115,Main
TR000421,ART39344115,Main
TR000422,ART39344115,Main
TR000423,ART39344115,Main
TR000424,ART39344115,Main
TR000425,ART39344115,Main
TR000426,ART39344115,Main
TR000427,ART39344115,Main
TR000428,ART39344115,Main
TR000428,ART_NEW_0059,Featured
TR000429,ART39344115,Main
TR000430,ART39344115,Main
TR000431,ART39344115,Main
TR000432,ART39344115,Main
TR000433,ART39344115,Main
TR000434,ART39344115,Main
TR000435,ART39344115,Main
TR000436,ART39344115,Main
TR000437,ART39344115,Main
TR000438,ART39344115,Main
TR000439,ART39344115,Main
TR000440,ART39344115,Main
TR000441,ART39344115,Main
TR000442,ART39344115,Main
TR000443,ART39344115,Main
TR000443,ART86549066,Featured
TR000444,ART39344115,Main
TR000445,ART39344115,Main
TR000446,ART39344115,Main
TR000447,ART39344115,Main
TR000448,ART39344115,Main
TR000449,ART39344115,Main
TR000450,ART39344115,Main
TR000451,ART39344115,Main
TR000452,ART39344115,Main
TR000453,ART39344115,Main
TR000454,ART39344115,Main
TR000455,ART39344115,Main
TR000456,ART39344115,Main
TR000457,ART39344115,Main
TR000457,ART_NEW_0060,Featured
TR000458,ART39344115,Main
TR000459,ART39344115,Main
TR000460,ART39344115,Main
TR000461,ART39344115,Main
TR000462,ART39344115,Main
TR000463,ART39344115,Main
TR000464,ART39344115,Main
TR000464,ART_NEW_0061,Featured
TR000465,ART39344115,Main
TR000466,ART39344115,Main
TR000467,ART39344115,Main
TR000467,ART_NEW_0062,Featured
TR000468,ART39344115,Main
TR000469,ART39344115,Main
TR000470,ART39344115,Main
TR000471,ART39344115,Main
TR000472,ART39344115,Main
TR000473,ART39344115,Main
TR000474,ART39344115,Main
TR000474,ART_NEW_0057,Featured
TR000475,ART39344115,Main
TR000476,ART39344115,Main
TR000477,ART39344115,Main
TR000478,ART39344115,Main
TR000479,ART39344115,Main
TR000479,ART_NEW_0063,Featured
TR000480,ART39344115,Main
TR000480,ART_NEW_0064,Featured
TR000481,ART39344115,Main
TR000481,ART_NEW_0065,Featured
TR000482,ART39344115,Main
TR000483,ART39344115,Main
TR000484,ART39344115,Main
TR000485,ART39344115,Main
TR000485,ART_NEW_0066,Featured
TR000486,ART39344115,Main
TR000486,ART_NEW_0067,Featured
TR000487,ART39344115,Main
TR000487,ART_NEW_0068,Featured
TR000488,ART39344115,Main
TR000488,ART_NEW_0063,Featured
TR000489,ART39344115,Main
TR000490,ART39344115,Main
TR000491,ART39344115,Main
TR000491,ART_NEW_0068,Featured
TR000492,ART39344115,Main
TR000492,ART_NEW_0048,Featured
TR000493,ART39344115,Main
TR000494,ART39344115,Main
TR000495,ART39344115,Main
TR000496,ART39344115,Main
TR000497,ART39344115,Main
TR000498,ART39344115,Main
TR000499,ART39344115,Main
TR000500,ART39344115,Main
TR000501,ART39344115,Main
TR000501,ART_NEW_0052,Featured
TR000502,ART39344115,Main
TR000502,ART02733420,Featured
TR000503,ART39344115,Main
TR000504,ART39344115,Main
TR000505,ART39344115,Main
TR000506,ART39344115,Main
TR000506,ART_NEW_0049,Featured
TR000507,ART39344115,Main
TR000508,ART39344115,Main
TR000508,ART02733420,Featured
TR000509,ART39344115,Main
TR000509,ART87497821,Featured
TR000510,ART39344115,Main
TR000510,ART83125571,Featured
TR000511,ART39344115,Main
TR000512,ART39344115,Main
TR000513,ART39344115,Main
TR000514,ART62385172,Main
TR000514,ART85046033,Featured
TR000514,ART48622722,Featured
TR000515,ART62385172,Main
TR000515,ART78358659,Featured
TR000516,ART62385172,Main
TR000516,ART_NEW_0069,Featured
TR000516,ART_NEW_0070,Featured
TR000517,ART62385172,Main
TR000518,ART62385172,Main
TR000518,ART25707984,Featured
TR000519,ART62385172,Main
TR000520,ART62385172,Main
TR000521,ART62385172,Main
TR000521,ART88792008,Featured
TR000522,ART62385172,Main
TR000522,ART78358659,Featured
TR000523,ART62385172,Main
TR000523,ART_NEW_0071,Featured
TR000523,ART_NEW_0069,Featured
TR000523,ART_NEW_0070,Featured
TR000523,ART_NEW_0072,Featured
TR000524,ART62385172,Main
TR000524,ART_NEW_0071,Featured
TR000525,ART62385172,Main
TR000525,ART86549066,Featured
TR000525,ART88792008,Featured
TR000526,ART62385172,Main
TR000527,ART62385172,Main
TR000527,ART57616402,Featured
TR000527,ART88792008,Featured
TR000528,ART62385172,Main
TR000528,ART78358659,Featured
TR000528,ART85046033,Featured
TR000529,ART62385172,Main
TR000529,ART78358659,Featured
TR000529,ART25707984,Featured
TR000529,ART88792008,Featured
TR000529,ART85046033,Featured
TR000530,ART62385172,Main
TR000530,ART85046033,Featured
TR000531,ART62385172,Main
TR000531,ART_NEW_0069,Featured
TR000531,ART_NEW_0070,Featured
TR000532,ART62385172,Main
TR000533,ART62385172,Main
TR000533,ART48622722,Featured
TR000534,ART62385172,Main
TR000535,ART62385172,Main
TR000536,ART62385172,Main
TR000536,ART_NEW_0073,Featured
TR000536,ART_NEW_0071,Featured
TR000537,ART62385172,Main
TR000538,ART62385172,Main
TR000538,ART_NEW_0074,Featured
TR000539,ART62385172,Main
TR000540,ART62385172,Main
TR000540,ART_NEW_0075,Featured
TR000541,ART62385172,Main
TR000541,ART_NEW_0076,Featured
TR000541,ART39344115,Featured
TR000542,ART62385172,Main
TR000543,ART62385172,Main
TR000544,ART62385172,Main
TR000545,ART62385172,Main
TR000546,ART62385172,Main
TR000546,ART71969350,Featured
TR000547,ART62385172,Main
TR000548,ART62385172,Main
TR000549,ART62385172,Main
TR000549,ART48622722,Featured
TR000549,ART88792008,Featured
TR000550,ART62385172,Main
TR000551,ART62385172,Main
TR000551,ART_NEW_0077,Featured
TR000552,ART62385172,Main
TR000552,ART_NEW_0078,Featured
TR000553,ART62385172,Main
TR000553,ART_NEW_0079,Featured
TR000554,ART62385172,Main
TR000554,ART_NEW_0080,Featured
TR000555,ART62385172,Main
TR000556,ART62385172,Main
TR000557,ART62385172,Main
TR000558,ART62385172,Main
TR000559,ART62385172,Main
TR000560,ART62385172,Main
TR000560,ART17240256,Featured
TR000561,ART62385172,Main
TR000561,ART_NEW_0081,Featured
TR000562,ART62385172,Main
TR000563,ART62385172,Main
TR000564,ART62385172,Main
TR000564,ART37807199,Featured
TR000565,ART62385172,Main
TR000566,ART62385172,Main
TR000566,ART17812958,Featured
TR000567,ART62385172,Main
TR000567,ART_NEW_0005,Featured
TR000568,ART62385172,Main
TR000569,ART62385172,Main
TR000570,ART62385172,Main
TR000571,ART62385172,Main
TR000572,ART62385172,Main
TR000572,ART_NEW_0069,Featured
TR000572,ART_NEW_0075,Featured
TR000573,ART62385172,Main
TR000574,ART62385172,Main
TR000574,ART_NEW_0082,Featured
TR000574,ART_NEW_0083,Featured
TR000575,ART62385172,Main
TR000576,ART62385172,Main
TR000577,ART62385172,Main
TR000578,ART62385172,Main
TR000579,ART62385172,Main
TR000579,ART_NEW_0076,Featured
TR000579,ART_NEW_0084,Featured
TR000580,ART62385172,Main
TR000581,ART62385172,Main
TR000582,ART62385172,Main
TR000582,ART98118784,Featured
TR000583,ART62385172,Main
TR000584,ART62385172,Main
TR000585,ART62385172,Main
TR000586,ART62385172,Main
TR000587,ART62385172,Main
TR000587,ART_NEW_0085,Featured
TR000588,ART62385172,Main
TR000588,ART15560128,Featured
TR000588,ART80977821,Featured
TR000589,ART62385172,Main
TR000589,ART40433104,Featured
TR000590,ART62385172,Main
TR000590,ART_NEW_0078,Featured
TR000590,ART_NEW_0086,Featured
TR000591,ART62385172,Main
TR000591,ART_NEW_0087,Featured
TR000592,ART62385172,Main
TR000593,ART62385172,Main
TR000594,ART62385172,Main
TR000595,ART62385172,Main
TR000596,ART62385172,Main
TR000596,ART_NEW_0070,Featured
TR000597,ART62385172,Main
TR000598,ART62385172,Main
TR000599,ART62385172,Main
TR000600,ART62385172,Main
TR000600,ART_NEW_0088,Featured
TR000600,ART_NEW_0089,Featured
TR000601,ART62385172,Main
TR000602,ART62385172,Main
TR000603,ART62385172,Main
TR000604,ART62385172,Main
TR000605,ART62385172,Main
TR000605,ART57616402,Featured
TR000605,ART85046033,Featured
TR000606,ART62385172,Main
TR000606,ART_NEW_0075,Featured
TR000606,ART_NEW_0089,Featured
TR000607,ART62385172,Main
TR000607,ART_NEW_0075,Featured
TR000608,ART62385172,Main
TR000608,ART_NEW_0083,Featured
TR000609,ART62385172,Main
TR000610,ART62385172,Main
TR000610,ART80977821,Featured
TR000611,ART62385172,Main
TR000612,ART62385172,Main
TR000613,ART62385172,Main
TR000613,ART_NEW_0078,Featured
TR000614,ART62385172,Main
TR000614,ART_NEW_0085,Featured
TR000614,ART46851094,Featured
TR000615,ART62385172,Main
TR000616,ART62385172,Main
TR000617,ART62385172,Main
TR000618,ART62385172,Main
TR000619,ART62385172,Main
TR000620,ART62385172,Main
TR000621,ART62385172,Main
TR000622,ART62385172,Main
TR000622,ART_NEW_0078,Featured
TR000623,ART62385172,Main
TR000623,ART_NEW_0075,Featured
TR000624,ART62385172,Main
TR000624,ART78358659,Featured
TR000624,ART80977821,Featured
TR000625,ART62385172,Main
TR000625,ART_NEW_0090,Featured
TR000626,ART62385172,Main
TR000626,ART_NEW_0091,Featured
TR000626,ART_NEW_0070,Featured
TR000627,ART62385172,Main
TR000628,ART62385172,Main
TR000629,ART62385172,Main
TR000630,ART62385172,Main
TR000631,ART62385172,Main
TR000631,ART46851094,Featured
TR000632,ART62385172,Main
TR000633,ART62385172,Main
TR000633,ART_NEW_0078,Featured
TR000634,ART62385172,Main
TR000635,ART62385172,Main
TR000636,ART62385172,Main
TR000637,ART62385172,Main
TR000637,ART_NEW_0092,Featured
TR000638,ART62385172,Main
TR000639,ART62385172,Main
TR000639,ART_NEW_0093,Featured
TR000640,ART62385172,Main
TR000641,ART62385172,Main
TR000642,ART62385172,Main
TR000643,ART62385172,Main
TR000644,ART62385172,Main
TR000645,ART62385172,Main
TR000645,ART_NEW_0094,Featured
TR000646,ART62385172,Main
TR000647,ART62385172,Main
TR000648,ART62385172,Main
TR000649,ART62385172,Main
TR000650,ART62385172,Main
TR000651,ART62385172,Main
TR000652,ART62385172,Main
TR000653,ART62385172,Main
TR000654,ART62385172,Main
TR000655,ART62385172,Main
TR000656,ART62385172,Main
TR000657,ART62385172,Main
TR000658,ART62385172,Main
TR000658,ART_NEW_0095,Featured
TR000659,ART62385172,Main
TR000660,ART62385172,Main
TR000660,ART_NEW_0090,Featured
TR000660,ART_NEW_0096,Featured
TR000661,ART62385172,Main
TR000662,ART62385172,Main
TR000663,ART62385172,Main
TR000664,ART62385172,Main
TR000665,ART62385172,Main
TR000666,ART62385172,Main
TR000666,ART28717687,Featured
TR000667,ART62385172,Main
TR000668,ART62385172,Main
TR000669,ART62385172,Main
TR000670,ART62385172,Main
TR000671,ART62385172,Main
TR000672,ART62385172,Main
TR000673,ART62385172,Main
TR000674,ART62385172,Main
TR000675,ART62385172,Main
TR000676,ART62385172,Main
TR000677,ART62385172,Main
TR000678,ART62385172,Main
TR000679,ART62385172,Main
TR000680,ART62385172,Main
TR000681,ART62385172,Main
TR000682,ART62385172,Main
TR000683,ART62385172,Main
TR000684,ART62385172,Main
TR000685,ART62385172,Main
TR000685,ART_NEW_0097,Featured
TR000686,ART24123617,Main
TR000687,ART24123617,Main
TR000688,ART24123617,Main
TR000689,ART24123617,Main
TR000690,ART24123617,Main
TR000691,ART24123617,Main
TR000692,ART24123617,Main
TR000693,ART24123617,Main
TR000693,ART_NEW_0098,Featured
TR000694,ART24123617,Main
TR000695,ART24123617,Main
TR000695,ART56320683,Featured
TR000696,ART24123617,Main
TR000697,ART24123617,Main
TR000698,ART24123617,Main
TR000699,ART24123617,Main
TR000700,ART24123617,Main
TR000701,ART24123617,Main
TR000702,ART24123617,Main
TR000703,ART24123617,Main
TR000703,ART_NEW_0099,Featured
TR000704,ART24123617,Main
TR000705,ART24123617,Main
TR000706,ART24123617,Main
TR000706,ART04141409,Featured
